"identity","dimension","consensus","disagree","source","se","disagree_scale","rescaled_disagree"
"m_obsessive_compulsive","Potency",0.377640268625179,0.244967662068978,"UGA ACT Data",0.0324467594844937,NA,0.515628514754168
"b_train","Potency",0.75156429280925,0.112401003777033,"UGA ACT Data",0.0147589748558145,NA,0.110039981794515
"m_esteemed","Potency",0.751330003866375,0.135511383867808,"UGA ACT Data",0.0181084703728908,NA,0.18074633645358
"b_bug","Potency",0.495307733530125,0.19637285161487,"UGA ACT Data",0.0260102196013028,NA,0.366952383549829
"b_dismay","Potency",0.535630834011974,0.189117783209646,"UGA ACT Data",0.0252719268041673,NA,0.344755455687948
"i_punk","Potency",0.372532678871104,0.176363288445812,"UGA ACT Data",0.0231576342932299,NA,0.305732997955683
"i_lesbian","Potency",0.51590359040174,0.144644895911604,"UGA ACT Data",0.0193289872588143,NA,0.208690374557447
"m_methodical","Potency",0.656104877363717,0.134773313200324,"UGA ACT Data",0.0180098415312853,NA,0.17848820455901
"i_follower","Potency",0.352807419404459,0.180667397585797,"UGA ACT Data",0.0237227915110403,NA,0.318901447204365
"i_Protestant","Potency",0.568022778073629,0.16025475871207,"UGA ACT Data",0.0214149429178819,NA,0.2564488489319
"i_Christian","Potency",0.67293438233238,0.179903046312316,"UGA ACT Data",0.0236224272718677,NA,0.316562909628844
"b_heal","Potency",0.870256100830279,0.110491393754988,"UGA ACT Data",0.0146349426205697,NA,0.104197517804357
"b_give_in_to","Potency",0.326298616109558,0.194988596791798,"UGA ACT Data",0.0256032570930538,NA,0.362717247127399
"i_guy","Potency",0.656816158857445,0.141872904886459,"UGA ACT Data",0.0186288250600877,NA,0.200209450411424
"m_amused","Potency",0.66172884328512,0.157272047716482,"UGA ACT Data",0.0208311916062357,NA,0.247323225698045
"i_do_nothing","Potency",0.19526739948346,0.17015866482515,"UGA ACT Data",0.0225380657395897,NA,0.286749912583426
"i_person","Potency",0.60224611071217,0.175059626257349,"UGA ACT Data",0.0229864550616087,NA,0.301744435210675
"m_greedy","Potency",0.507296610905908,0.252644654653246,"UGA ACT Data",0.0331738683835942,NA,0.539116322321425
"b_rob","Potency",0.623418804016129,0.290416368772871,"UGA ACT Data",0.0381335374276395,NA,0.654679121554188
"b_snarl_at","Potency",0.532393061025855,0.223013496989729,"UGA ACT Data",0.0295388592825124,NA,0.448459607265853
"b_invite","Potency",0.683923615190501,0.135441939541381,"UGA ACT Data",0.017784397940781,NA,0.180533871095845
"b_underpay","Potency",0.570218379061741,0.278308953612738,"UGA ACT Data",0.0368629214320986,NA,0.617636407978972
"m_reckless","Potency",0.51848358108267,0.230835697075724,"UGA ACT Data",0.0303102119597008,NA,0.472391678106839
"b_scoff_at","Potency",0.478561710975828,0.201589413499585,"UGA ACT Data",0.0271823109710932,NA,0.382912487765894
"i_tease","Potency",0.564753187669452,0.189238283305708,"UGA ACT Data",0.0248482039413701,NA,0.345124126497132
"m_unsophisticated","Potency",0.321530556225583,0.1656377274047,"UGA ACT Data",0.0217492991325023,NA,0.27291807583361
"i_inspector","Potency",0.681516518841745,0.137749404127897,"UGA ACT Data",0.0180873828845864,NA,0.187593573652727
"m_relentless","Potency",0.694778253549656,0.142420930764826,"UGA ACT Data",0.0188641131121333,NA,0.201886139066737
"b_exterminate","Potency",0.810770746933008,0.217230620795067,"UGA ACT Data",0.0287728986188393,NA,0.430766860821912
"i_pusher","Potency",0.647900794602715,0.173337773042752,"UGA ACT Data",0.0229591489096722,NA,0.296476414365325
"i_clergy","Potency",0.6698544122837,0.159437260560839,"UGA ACT Data",0.0216966630200679,NA,0.253947708146371
"m_industrious","Potency",0.727305296275839,0.122003183208135,"UGA ACT Data",0.0166025303252902,NA,0.139417910746296
"i_beginner","Potency",0.336556732263956,0.171629953636078,"UGA ACT Data",0.0227329427032558,NA,0.291251330044442
"m_serious","Potency",0.700289740951181,0.136963250184798,"UGA ACT Data",0.0183024841703756,NA,0.185188330671046
"b_jeer_at","Potency",0.534006331144839,0.203396239095303,"UGA ACT Data",0.0303205211323265,NA,0.388440482150931
"m_alert","Potency",0.722813531744452,0.118591770149759,"UGA ACT Data",0.015571862304885,NA,0.128980670828707
"b_beam_at","Potency",0.651206179498715,0.167555837546584,"UGA ACT Data",0.0228014614118779,NA,0.278786545994399
"i_temporary_worker","Potency",0.336487892930005,0.143244634945437,"UGA ACT Data",0.0188089420409785,NA,0.204406267238564
"i_alcoholic","Potency",0.290575782527196,0.224926094483089,"UGA ACT Data",0.0295342431236434,NA,0.454311211443475
"i_skilled_worker","Potency",0.754813711597333,0.136141021645541,"UGA ACT Data",0.0178761919181542,NA,0.182672717233309
"m_sincere","Potency",0.808859768923321,0.163916910995495,"UGA ACT Data",0.0215233448682031,NA,0.267653227100942
"b_coerce","Potency",0.707999023171358,0.124627497097159,"UGA ACT Data",0.0176249896639416,NA,0.14744701575648
"i_maverick","Potency",0.638403128879228,0.167568432281705,"UGA ACT Data",0.0268324236972822,NA,0.27882507966649
"b_enrage","Potency",0.709463552901194,0.179865739202646,"UGA ACT Data",0.0236175286083766,NA,0.316448768289874
"b_deflate","Potency",0.616155086444115,0.257484210018145,"UGA ACT Data",0.0344077748711445,NA,0.553922972695788
"i_acquaintance","Potency",0.487230416902568,0.143405928306632,"UGA ACT Data",0.0189945792237085,NA,0.204899745301498
"m_preoccupied","Potency",0.47594278335643,0.157982257609911,"UGA ACT Data",0.0207440867018831,NA,0.249496117377452
"b_poison","Potency",0.65902050681944,0.313178104885285,"UGA ACT Data",0.0411222998022549,NA,0.72431879774726
"i_socialist","Potency",0.541186596253143,0.210167714945981,"UGA ACT Data",0.0283390089021589,NA,0.409157855520937
"m_strong","Potency",0.841540657599257,0.1109859337564,"UGA ACT Data",0.0145731670591584,NA,0.105710566079442
"i_grandmother","Potency",0.602774929278046,0.228846491592028,"UGA ACT Data",0.0303114582914455,NA,0.46630569129626
"m_tormented","Potency",0.438732093885696,0.35443050015873,"UGA ACT Data",0.0465390046725302,NA,0.850530763075535
"m_pleased","Potency",0.749653792723874,0.140963542231686,"UGA ACT Data",0.0186710772852372,NA,0.197427249593888
"i_redneck","Potency",0.454732917592754,0.191886158734542,"UGA ACT Data",0.0251958870185872,NA,0.353225318188
"b_forgive","Potency",0.843944048083297,0.182274144171853,"UGA ACT Data",0.0239337676737647,NA,0.323817298588663
"m_overconfident","Potency",0.560186064619132,0.196966910932793,"UGA ACT Data",0.0258630224659837,NA,0.368769911805815
"i_visitor","Potency",0.489473807565816,0.163148896400756,"UGA ACT Data",0.0216095992302253,NA,0.265303481570765
"b_sentence","Potency",0.813194245697502,0.168420271896432,"UGA ACT Data",0.022114665123985,NA,0.281431288377679
"b_torture","Potency",0.691718360522374,0.329757213531462,"UGA ACT Data",0.0436774099298028,NA,0.775042685942229
"b_arrest","Potency",0.788574016931577,0.166031990280948,"UGA ACT Data",0.0218010683843914,NA,0.274124325607407
"m_self_conscious","Potency",0.389094888829382,0.296905016137644,"UGA ACT Data",0.0389855385671924,NA,0.674531179375355
"b_influence","Potency",0.797514074836778,0.13420039268349,"UGA ACT Data",0.0176213748516431,NA,0.176735350599206
"m_humiliated","Potency",0.388171251794531,0.320680781305111,"UGA ACT Data",0.0421074494798429,NA,0.747273283902342
"m_relaxed","Potency",0.64565513984907,0.20674989953585,"UGA ACT Data",0.0273846931755181,NA,0.398701027567494
"b_halt","Potency",0.686968483598402,0.154468916644023,"UGA ACT Data",0.0202827624322325,NA,0.238747028379498
"m_saintly","Potency",0.714195508149892,0.164730952789814,"UGA ACT Data",0.0216302337924139,NA,0.270143793140546
"m_dutiful","Potency",0.679479049008776,0.178535288811989,"UGA ACT Data",0.0236475766909432,NA,0.312378246870125
"i_aunt","Potency",0.583846429857623,0.159071189255503,"UGA ACT Data",0.0210694937245731,NA,0.25282771066282
"m_skeptical","Potency",0.567480592446965,0.186372414887066,"UGA ACT Data",0.0244718969822729,NA,0.336355983869501
"b_photograph","Potency",0.613876242475896,0.183684671060976,"UGA ACT Data",0.0241189789280282,NA,0.328132814564028
"i_music_director","Potency",0.656414073189151,0.148366236414499,"UGA ACT Data",0.0194814412604102,NA,0.220075839459858
"b_yell_at","Potency",0.644265335935983,0.20802580505495,"UGA ACT Data",0.0273151264045375,NA,0.402604668606305
"b_listen_to","Potency",0.746912831770676,0.195598907878346,"UGA ACT Data",0.0256833948647631,NA,0.364584497772706
"i_Buddhist","Potency",0.577077740860602,0.167222340312971,"UGA ACT Data",0.0223460251737733,NA,0.277766209090156
"b_cheer_up","Potency",0.815461669684137,0.110390387010425,"UGA ACT Data",0.014621563950424,NA,0.103888487027882
"i_attorney_general","Potency",0.816361259472998,0.118247409454379,"UGA ACT Data",0.0156622519961444,NA,0.127927097094198
"i_church_deacon","Potency",0.668606997776987,0.165179520020204,"UGA ACT Data",0.0220730418295489,NA,0.271516187430722
"b_aid","Potency",0.827785867591237,0.113554964594597,"UGA ACT Data",0.0149104973344286,NA,0.113570532244523
"i_minority","Potency",0.412770217051255,0.206169195947005,"UGA ACT Data",0.0273077771061891,NA,0.396924361249439
"i_mafioso","Potency",0.647287509918316,0.14741343129771,"UGA ACT Data",0.0283697280806331,NA,0.217160726153885
"m_sly","Potency",0.601803868602731,0.167123070217311,"UGA ACT Data",0.0219443341988001,NA,0.277462491602033
"i_building_contractor","Potency",0.656375198179158,0.120647308790427,"UGA ACT Data",0.0158417677513964,NA,0.135269604354318
"b_distract","Potency",0.611270388252227,0.152192447416715,"UGA ACT Data",0.0199838473784797,NA,0.231782156320957
"b_lead","Potency",0.807858177395754,0.161779073043353,"UGA ACT Data",0.0212426329926751,NA,0.261112498309201
"b_wheedle","Potency",0.566033579892176,0.202319726096529,"UGA ACT Data",0.0352193436724826,NA,0.385146883794373
"b_begrudge","Potency",0.556794781863535,0.235645620914637,"UGA ACT Data",0.0351279751310183,NA,0.487107670639261
"i_goon","Potency",0.460193916878701,0.209371009329068,"UGA ACT Data",0.029034534989677,NA,0.406720329626206
"b_cajole","Potency",0.579374519168306,0.152024472026838,"UGA ACT Data",0.0316992937070122,NA,0.231268234548836
"b_box","Potency",0.655341906511054,0.207423651862537,"UGA ACT Data",0.0296319502660767,NA,0.400762377089914
"i_pickpocket","Potency",0.546598621011165,0.221972572967015,"UGA ACT Data",0.030206641147883,NA,0.445274893607573
"i_cashier","Potency",0.410939707718372,0.140008689344512,"UGA ACT Data",0.0190527693583277,NA,0.19450587112142
"i_accomplice","Potency",0.536133075506779,0.197684473930104,"UGA ACT Data",0.026901449511071,NA,0.370965300353247
"i_Army_officer","Potency",0.785486521297211,0.135918717719956,"UGA ACT Data",0.0184961947170708,NA,0.181992576961156
"i_diner","Potency",0.47352330090748,0.154638257571471,"UGA ACT Data",0.0214444679547056,NA,0.23926512802249
"i_businessman","Potency",0.716019273022451,0.14791752337556,"UGA ACT Data",0.0201290253492403,NA,0.218702999067499
"b_astonish","Potency",0.753231933494448,0.15862441608437,"UGA ACT Data",0.0215860488974242,NA,0.251460805308334
"i_soldier","Potency",0.734838653376693,0.17948358079706,"UGA ACT Data",0.0244246216755775,NA,0.315279552220943
"b_pester","Potency",0.532386520611159,0.195574864452908,"UGA ACT Data",0.0266143680235338,NA,0.364510936759882
"b_judge","Potency",0.597891364918828,0.22089213294204,"UGA ACT Data",0.0300596118835014,NA,0.441969280489412
"i_criminal","Potency",0.463519919654042,0.258824924885611,"UGA ACT Data",0.0352216110379962,NA,0.558024898347524
"b_menace","Potency",0.629158607840685,0.210611060683675,"UGA ACT Data",0.0292064991721096,NA,0.41051427462105
"b_smirk_at","Potency",0.548318410598698,0.154177471337482,"UGA ACT Data",0.0209808963671895,NA,0.237855349613202
"b_serve","Potency",0.612147461895692,0.28248550155166,"UGA ACT Data",0.0384414076964307,NA,0.630414582922874
"i_film_star","Potency",0.703103141780561,0.166266046217476,"UGA ACT Data",0.02262594304349,NA,0.274840421231676
"i_politician","Potency",0.754091730078203,0.195284378518215,"UGA ACT Data",0.0265748378947864,NA,0.363622193197847
"b_banter_with","Potency",0.582511883818133,0.152429155097079,"UGA ACT Data",0.0215567378439362,NA,0.232506364972335
"b_bind","Potency",0.676074061899284,0.219396829365426,"UGA ACT Data",0.0304248660750487,NA,0.437394389700262
"b_beseech","Potency",0.592649960531298,0.222944258689063,"UGA ACT Data",0.0400419709169846,NA,0.448247772245241
"i_infant","Potency",0.216535849363562,0.199010005305535,"UGA ACT Data",0.0270818314837296,NA,0.375020772014673
"b_entice","Potency",0.702145100252999,0.145965865145313,"UGA ACT Data",0.0202418235095726,NA,0.212731888317302
"i_divorce","Potency",0.612722487813708,0.209346503266504,"UGA ACT Data",0.0287559537493731,NA,0.406645353172157
"b_acknowledge","Potency",0.740397848907624,0.170820234302674,"UGA ACT Data",0.0232456895435677,NA,0.28877398860146
"b_dismiss","Potency",0.633978293921468,0.167008231076128,"UGA ACT Data",0.0227269416100744,NA,0.277111140520254
"i_assassin","Potency",0.809862578023004,0.153400857699407,"UGA ACT Data",0.0208752126371578,NA,0.235479295255328
"i_pest","Potency",0.492848127554143,0.232689223747449,"UGA ACT Data",0.0316649926014198,NA,0.478062554730514
"b_annoy","Potency",0.566754435037458,0.210911174048864,"UGA ACT Data",0.0287013754150583,NA,0.41143247336783
"i_machine_operator_in_a_factory","Potency",0.540237868679569,0.207710945677536,"UGA ACT Data",0.0285312926365819,NA,0.401641354341474
"b_idealize","Potency",0.619078852658214,0.230355759334561,"UGA ACT Data",0.0313474483156132,NA,0.470923305539724
"b_shout_at","Potency",0.67567213583805,0.143717861394714,"UGA ACT Data",0.0195575237411714,NA,0.205854106565533
"i_craftsman","Potency",0.613481934167105,0.15215258692971,"UGA ACT Data",0.0207053445012361,NA,0.231660202907816
"b_oppress","Potency",0.705222487632723,0.262507315535703,"UGA ACT Data",0.0360581529026406,NA,0.569291195927914
"b_correct","Potency",0.626747372227301,0.172307116959409,"UGA ACT Data",0.0234480286444786,NA,0.293323115532761
"i_tourist","Potency",0.391644229945582,0.185049205741299,"UGA ACT Data",0.0251820072985269,NA,0.332307617084477
"b_agree_with","Potency",0.654048082323281,0.127940825019474,"UGA ACT Data",0.0174105410315788,NA,0.157584163577362
"b_apologize_to","Potency",0.783418434201182,0.20482764773612,"UGA ACT Data",0.0278735123426684,NA,0.392819885978219
"i_bellhop","Potency",0.390744073407336,0.15716101173627,"UGA ACT Data",0.0220069434719991,NA,0.24698351041141
"i_ticket_taker","Potency",0.42459104457368,0.147336665833041,"UGA ACT Data",0.0200499806496615,NA,0.216925861727202
"i_hipster","Potency",0.440827411513625,0.181118254705734,"UGA ACT Data",0.0246470726184715,NA,0.320280847426155
"i_friend","Potency",0.802369039301968,0.184504625807812,"UGA ACT Data",0.025107899356238,NA,0.330641471319411
"b_delude","Potency",0.626563340534925,0.168664931648527,"UGA ACT Data",0.027361064906947,NA,0.282179826443021
"b_sue","Potency",0.684454046868423,0.164094166565727,"UGA ACT Data",0.0223303876585168,NA,0.268195541643795
"i_author","Potency",0.7182585904479,0.135027112887039,"UGA ACT Data",0.0183748626674683,NA,0.179264706312369
"b_thank","Potency",0.815892207055232,0.136949138069537,"UGA ACT Data",0.018636417165796,NA,0.18514515456478
"b_reprimand","Potency",0.702191586411277,0.128195406068925,"UGA ACT Data",0.0179509473982199,NA,0.158363055914972
"i_employee","Potency",0.451551357191136,0.160871500195074,"UGA ACT Data",0.0218918383129986,NA,0.258335773416002
"i_patriot","Potency",0.701359960778129,0.175742754498472,"UGA ACT Data",0.0241401238678061,NA,0.303834470402857
"i_taxpayer","Potency",0.479069507428149,0.231174616071734,"UGA ACT Data",0.0314588806033085,NA,0.473428602927568
"i_slob","Potency",0.363393625860567,0.243303049041854,"UGA ACT Data",0.0331093512786607,NA,0.510535620625918
"b_command","Potency",0.776099113838925,0.126524559937449,"UGA ACT Data",0.0172178117653853,NA,0.15325109156437
"b_walk_out_on","Potency",0.650862230552709,0.273969220063802,"UGA ACT Data",0.0372824885769217,NA,0.604358965624859
"i_legislator","Potency",0.759677162022052,0.146509704013847,"UGA ACT Data",0.0201246555672975,NA,0.214395766789439
"i_railroad_conductor","Potency",0.636651075545387,0.109800933039029,"UGA ACT Data",0.0149420144015069,NA,0.102085048858843
"i_killjoy","Potency",0.580018770471251,0.199668330681719,"UGA ACT Data",0.0285240472402456,NA,0.377034922684058
"i_Hispanic_man","Potency",0.481480606003268,0.132834303134324,"UGA ACT Data",0.0182461947902618,NA,0.172555790947656
"b_hurry","Potency",0.589191946776184,0.164644737467523,"UGA ACT Data",0.0224053108683292,NA,0.269880016814452
"i_dishwasher","Potency",0.508872481244299,0.194933209768882,"UGA ACT Data",0.0265270498809265,NA,0.362547790179029
"b_snuggle","Potency",0.65396324178873,0.227889304246565,"UGA ACT Data",0.0310118062912197,NA,0.463377170533828
"b_deny","Potency",0.696987401291369,0.152565495620204,"UGA ACT Data",0.0207615342569067,NA,0.232923499668717
"i_stepparent","Potency",0.499909302414252,0.213268388775439,"UGA ACT Data",0.029863547735499,NA,0.418644386794184
"b_bend","Potency",0.650530734178207,0.146744953624335,"UGA ACT Data",0.0221226341386374,NA,0.21511551446677
"i_mechanical_engineer","Potency",0.703317634024939,0.117493198637403,"UGA ACT Data",0.0159887991616169,NA,0.125619584309754
"i_laid_off_worker","Potency",0.24952340620176,0.13416447443559,"UGA ACT Data",0.0182574724431041,NA,0.176625458491643
"i_city_councilor","Potency",0.717490296124452,0.141612935824261,"UGA ACT Data",0.0196381808224371,NA,0.199414073414596
